2014  1 11    -26.0823    179.6361   510.280   4.60
2014  1 11    -27.8191    -66.8270   155.730   4.52
2014  1 11    -30.5244   -179.2136   244.900   4.85
2014  1 11    -36.8328    177.2126   252.400   4.31
2014  1 11    -48.6992    126.5448    10.000   4.72
2014  1 11    -52.1999     15.4460    10.000   4.51
2014  1 11    -57.0440    148.1418    14.260   4.65
2014  1 11    -60.3456    -47.6110    10.000   4.94
2014  1 12      5.3627    123.5561   548.640   4.35
2014  1 12      5.4289    126.1549    59.540   4.13
2014  1 12      5.7885    125.5897   136.390   5.01
2014  1 12      8.9039    126.2538    10.000   4.35
2014  1 12      8.9353    126.3383    10.530   4.83
2014  1 12     -2.9842    129.4068    58.870   4.23
2014  1 12     -5.6586    147.4755   178.640   4.22
2014  1 12     -8.2944    109.4990    90.490   4.28
2014  1 12     14.5730    -92.3880    66.700   4.02
2014  1 12     15.2230    -96.3720    19.700   4.13
2014  1 12     16.7860    -93.9270   166.200   4.45
2014  1 12     21.5870    143.3664   284.550   4.11
2014  1 12     27.7989    129.4094    78.450   4.16
2014  1 12     36.9007    140.5018    44.190   4.47
2014  1 12     38.8135   -122.8162     2.600   4.50
2014  1 12     41.2351    131.9796   531.290   4.11
2014  1 12     41.6334    141.9203    59.150   4.11
2014  1 12     43.2164    146.0494    65.660   4.59
2014  1 12     52.9940   -165.5300    41.500   4.02
2014  1 12    -10.3757    161.9202    64.710   4.36
2014  1 12    -15.0898   -172.7435    10.000   4.76
2014  1 12    -15.8760   -177.3501   413.900   4.52
2014  1 12    -17.7997   -173.0981    35.000   4.70
2014  1 12    -18.5456   -177.8098   536.560   4.70
2014  1 12    -20.2500    -70.0920    69.400   4.00
2014  1 12    -20.4483    172.3710    35.230   4.78
2014  1 12    -21.5260    -69.7520    69.200   4.34
2014  1 12    -24.0435   -179.8608   530.880   4.62
2014  1 12    -24.3814   -179.6071   492.510   4.35
2014  1 12    -24.4325    179.9118   521.300   4.17
2014  1 12    -27.0860   -178.4443   325.260   4.24
2014  1 12    -28.7200   -175.6660    10.000   4.87
2014  1 12    -31.5344   -177.7401    10.440   4.63
2014  1 12    -31.9528   -177.2737    10.000   4.58
2014  1 12    -49.7393    115.1755    10.000   4.11
2014  1 13      2.5434    128.5121    67.370   4.22
2014  1 13      2.6027    128.3253    11.650   4.54
2014  1 13      3.8731    126.4783    62.090   4.75
2014  1 13      4.0231    126.7239    60.180   4.81
2014  1 13      5.3639    126.5162    66.700   4.27
2014  1 13      6.5200    126.5475    60.990   4.41
2014  1 13      6.7310    -72.9680   164.020   4.57
2014  1 13     -2.7935    138.9542    20.070   4.45
2014  1 13     -3.5715    137.6813    81.040   4.53
2014  1 13     -5.2914    -78.4550    49.500   4.53
2014  1 13     -5.4714    128.9716   262.530   4.20
2014  1 13     -5.6115     73.1348    10.000   4.12
2014  1 13     12.4840    -89.7581    38.040   4.12
2014  1 13     14.0950    -91.6693    63.700   4.85
2014  1 13     17.1860    -94.5639   135.200   4.23
2014  1 13     19.0428    -66.8096    20.000   6.44
2014  1 13     26.2657    -44.4414    10.000   4.84
2014  1 13     39.7925     26.1320     9.000   4.12
2014  1 13     52.2107    179.4825   191.490   4.41
2014  1 13     52.9303    174.1931   105.020   4.52
2014  1 13     53.7068    162.0221    41.170   4.63
2014  1 13    -16.9451   -172.5589     9.990   4.07
2014  1 13    -20.3817    172.6060    10.000   4.32
2014  1 13    -21.8513   -174.6459    55.340   4.38
2014  1 13    -23.4262   -176.9103   160.000   4.71
2014  1 13    -23.4911    179.2121   529.690   4.53
2014  1 13    -45.8291     95.8824    10.000   4.84
2014  1 13    -50.0154    114.2731    10.000   4.71
2014  1 14      1.1065    126.1086    74.310   4.59
2014  1 14      2.1537     93.6899    10.000   4.73
2014  1 14      5.8349    124.6729   382.990   4.01
2014  1 14      7.0146    126.2448     9.690   4.63
2014  1 14      8.4441    -76.9746    49.550   4.21
2014  1 14      8.8629     93.6522    10.000   4.41
2014  1 14     -1.4389    123.0120    26.260   4.92
2014  1 14     -7.4496    130.7980    91.280   4.21
2014  1 14     13.2072    121.3218    12.060   4.14
2014  1 14     16.3990    -98.4970     3.900   4.01
2014  1 14     19.1289    -66.9182    42.000   4.28
2014  1 14     20.7904    146.8893    11.910   4.64
2014  1 14     22.0082    143.5811   180.830   4.61
2014  1 14     22.8959    121.1480     3.150   4.83
2014  1 14     22.9166    121.1625    11.220   4.56
2014  1 14     22.9372    121.1687     8.810   4.13
2014  1 14     23.8407    120.9914    17.420   4.51
2014  1 14     26.9059    101.1773    44.640   4.87
2014  1 14     30.2991    140.5099   140.620   4.94
2014  1 14     32.9470     87.1189    40.700   4.01
2014  1 14     36.4670    141.2249    20.370   4.65
2014  1 14     36.5504     71.5185   107.240   5.15
2014  1 14     38.1100    142.6769    34.830   4.71
2014  1 14     38.3620     14.9360    11.000   4.05
2014  1 14     38.3750     14.9220    12.000   4.01
2014  1 14     39.4479    142.2435    58.570   4.31
2014  1 14     40.2807     52.8771    49.030   5.24
2014  1 14     49.3043   -127.5448    12.790   4.08
2014  1 14     51.2140   -177.7290    40.900   4.58
2014  1 14     53.6215    179.9288    15.180   4.26
2014  1 14     78.7939    125.8820    10.000   4.15
2014  1 14    -11.0640    162.5360    55.450   4.59
2014  1 14    -15.7668   -177.6936   431.270   4.75
2014  1 14    -16.4083   -173.2796    10.000   5.34
2014  1 14    -16.7346   -172.1354    13.090   4.61
2014  1 14    -17.7263   -178.6727   542.950   4.34
2014  1 14    -23.3566   -179.9413   534.740   4.61
2014  1 14    -23.6715   -179.8732   550.130   4.52
